car_id,model,current_speed,battery_capacity,charge,consumption,engine_power,engine_torque,location,node,charging,distance_covered
WQAS543,Model E,85,70,53.200238095238035,0.22,120,240,78.90833333333296,Node 1,False,78.90833333333296
WQAS543,Model E,85,70,53.155714285714225,0.22,120,240,79.04999999999963,Node 1,False,79.04999999999963
WQAS543,Model E,85,70,53.111190476190416,0.22,120,240,79.1916666666663,Node 1,False,79.1916666666663
WQAS543,Model E,85,70,53.066666666666606,0.22,120,240,79.33333333333296,Node 1,False,79.33333333333296
WQAS543,Model E,85,70,53.022142857142796,0.22,120,240,79.47499999999962,Node 1,False,79.47499999999962
WQAS543,Model E,85,70,52.97761904761899,0.22,120,240,79.61666666666629,Node 1,False,79.61666666666629
WQAS543,Model E,85,70,52.93309523809518,0.22,120,240,79.75833333333296,Node 1,False,79.75833333333296
WQAS543,Model E,85,70,52.88857142857137,0.22,120,240,79.89999999999962,Node 1,False,79.89999999999962
WQAS543,Model E,85,70,52.84404761904756,0.22,120,240,80.04166666666629,Node 1,False,80.04166666666629
WQAS543,Model E,85,70,52.79952380952375,0.22,120,240,80.18333333333295,Node 1,False,80.18333333333295
WQAS543,Model E,85,70,52.75499999999994,0.22,120,240,80.32499999999962,Node 1,False,80.32499999999962
WQAS543,Model E,85,70,52.71047619047613,0.22,120,240,80.46666666666628,Node 1,False,80.46666666666628
WQAS543,Model E,85,70,52.66595238095232,0.22,120,240,80.60833333333295,Node 1,False,80.60833333333295
WQAS543,Model E,85,70,52.62142857142851,0.22,120,240,80.74999999999962,Node 1,False,80.74999999999962
WQAS543,Model E,85,70,52.5769047619047,0.22,120,240,80.89166666666628,Node 1,False,80.89166666666628
WQAS543,Model E,85,70,52.53238095238089,0.22,120,240,81.03333333333295,Node 1,False,81.03333333333295
WQAS543,Model E,85,70,52.48785714285708,0.22,120,240,81.17499999999961,Node 1,False,81.17499999999961
WQAS543,Model E,85,70,52.44333333333327,0.22,120,240,81.31666666666628,Node 1,False,81.31666666666628
WQAS543,Model E,85,70,52.39880952380946,0.22,120,240,81.45833333333294,Node 1,False,81.45833333333294
WQAS543,Model E,85,70,52.35428571428565,0.22,120,240,81.59999999999961,Node 1,False,81.59999999999961
WQAS543,Model E,85,70,52.30976190476184,0.22,120,240,81.74166666666628,Node 1,False,81.74166666666628
WQAS543,Model E,85,70,52.26523809523803,0.22,120,240,81.88333333333294,Node 1,False,81.88333333333294
WQAS543,Model E,85,70,52.22071428571422,0.22,120,240,82.02499999999961,Node 1,False,82.02499999999961
WQAS543,Model E,85,70,52.17619047619041,0.22,120,240,82.16666666666627,Node 1,False,82.16666666666627
WQAS543,Model E,85,70,52.131666666666604,0.22,120,240,82.30833333333294,Node 1,False,82.30833333333294
WQAS543,Model E,85,70,52.087142857142794,0.22,120,240,82.4499999999996,Node 1,False,82.4499999999996
WQAS543,Model E,85,70,52.042619047618984,0.22,120,240,82.59166666666627,Node 1,False,82.59166666666627
WQAS543,Model E,85,70,51.998095238095175,0.22,120,240,82.73333333333294,Node 1,False,82.73333333333294
WQAS543,Model E,85,70,51.953571428571365,0.22,120,240,82.8749999999996,Node 1,False,82.8749999999996
WQAS543,Model E,85,70,51.909047619047556,0.22,120,240,83.01666666666627,Node 1,False,83.01666666666627
WQAS543,Model E,85,70,51.864523809523746,0.22,120,240,83.15833333333293,Node 1,False,83.15833333333293
WQAS543,Model E,85,70,51.819999999999936,0.22,120,240,83.2999999999996,Node 1,False,83.2999999999996
WQAS543,Model E,85,70,51.77547619047613,0.22,120,240,83.44166666666626,Node 1,False,83.44166666666626
WQAS543,Model E,85,70,51.73095238095232,0.22,120,240,83.58333333333293,Node 1,False,83.58333333333293
WQAS543,Model E,85,70,51.68642857142851,0.22,120,240,83.7249999999996,Node 1,False,83.7249999999996
WQAS543,Model E,85,70,51.6419047619047,0.22,120,240,83.86666666666626,Node 1,False,83.86666666666626
WQAS543,Model E,85,70,51.59738095238089,0.22,120,240,84.00833333333293,Node 1,False,84.00833333333293
WQAS543,Model E,85,70,51.55285714285708,0.22,120,240,84.1499999999996,Node 1,False,84.1499999999996
WQAS543,Model E,85,70,51.50833333333327,0.22,120,240,84.29166666666626,Node 1,False,84.29166666666626
WQAS543,Model E,85,70,51.46380952380946,0.22,120,240,84.43333333333293,Node 1,False,84.43333333333293
WQAS543,Model E,85,70,51.41928571428565,0.22,120,240,84.57499999999959,Node 1,False,84.57499999999959
WQAS543,Model E,85,70,51.37476190476184,0.22,120,240,84.71666666666626,Node 1,False,84.71666666666626
WQAS543,Model E,85,70,51.33023809523803,0.22,120,240,84.85833333333292,Node 1,False,84.85833333333292
WQAS543,Model E,85,70,51.28571428571422,0.22,120,240,84.99999999999959,Node 1,False,84.99999999999959
WQAS543,Model E,85,70,51.24119047619041,0.22,120,240,85.14166666666625,Node 1,False,85.14166666666625
WQAS543,Model E,85,70,51.1966666666666,0.22,120,240,85.28333333333292,Node 1,False,85.28333333333292
WQAS543,Model E,85,70,51.15214285714279,0.22,120,240,85.42499999999959,Node 1,False,85.42499999999959
WQAS543,Model E,85,70,51.10761904761898,0.22,120,240,85.56666666666625,Node 1,False,85.56666666666625
WQAS543,Model E,85,70,51.06309523809517,0.22,120,240,85.70833333333292,Node 1,False,85.70833333333292
WQAS543,Model E,85,70,51.01857142857136,0.22,120,240,85.84999999999958,Node 1,False,85.84999999999958
WQAS543,Model E,85,70,50.97404761904755,0.22,120,240,85.99166666666625,Node 1,False,85.99166666666625
WQAS543,Model E,85,70,50.929523809523744,0.22,120,240,86.13333333333291,Node 1,False,86.13333333333291
WQAS543,Model E,85,70,50.884999999999934,0.22,120,240,86.27499999999958,Node 1,False,86.27499999999958
WQAS543,Model E,85,70,50.840476190476124,0.22,120,240,86.41666666666625,Node 1,False,86.41666666666625
WQAS543,Model E,85,70,50.795952380952315,0.22,120,240,86.55833333333291,Node 1,False,86.55833333333291
WQAS543,Model E,85,70,50.751428571428505,0.22,120,240,86.69999999999958,Node 1,False,86.69999999999958
WQAS543,Model E,85,70,50.706904761904696,0.22,120,240,86.84166666666624,Node 1,False,86.84166666666624
WQAS543,Model E,85,70,50.662380952380886,0.22,120,240,86.98333333333291,Node 1,False,86.98333333333291
WQAS543,Model E,85,70,50.617857142857076,0.22,120,240,87.12499999999957,Node 1,False,87.12499999999957
WQAS543,Model E,85,70,50.57333333333327,0.22,120,240,87.26666666666624,Node 1,False,87.26666666666624
WQAS543,Model E,85,70,50.52880952380946,0.22,120,240,87.4083333333329,Node 1,False,87.4083333333329
WQAS543,Model E,85,70,50.48428571428565,0.22,120,240,87.54999999999957,Node 1,False,87.54999999999957
WQAS543,Model E,85,70,50.43976190476184,0.22,120,240,87.69166666666624,Node 1,False,87.69166666666624
WQAS543,Model E,85,70,50.39523809523803,0.22,120,240,87.8333333333329,Node 1,False,87.8333333333329
WQAS543,Model E,85,70,50.35071428571422,0.22,120,240,87.97499999999957,Node 1,False,87.97499999999957
WQAS543,Model E,85,70,50.30619047619041,0.22,120,240,88.11666666666623,Node 1,False,88.11666666666623
WQAS543,Model E,85,70,50.2616666666666,0.22,120,240,88.2583333333329,Node 1,False,88.2583333333329
WQAS543,Model E,85,70,50.21714285714279,0.22,120,240,88.39999999999957,Node 1,False,88.39999999999957
WQAS543,Model E,85,70,50.17261904761898,0.22,120,240,88.54166666666623,Node 1,False,88.54166666666623
WQAS543,Model E,85,70,50.12809523809517,0.22,120,240,88.6833333333329,Node 1,False,88.6833333333329
WQAS543,Model E,85,70,50.08357142857136,0.22,120,240,88.82499999999956,Node 1,False,88.82499999999956
WQAS543,Model E,85,70,50.03904761904755,0.22,120,240,88.96666666666623,Node 1,False,88.96666666666623
WQAS543,Model E,85,70,49.99452380952374,0.22,120,240,89.1083333333329,Node 1,False,89.1083333333329
WQAS543,Model E,85,70,49.94999999999993,0.22,120,240,89.24999999999956,Node 1,False,89.24999999999956
WQAS543,Model E,85,70,49.90547619047612,0.22,120,240,89.39166666666623,Node 1,False,89.39166666666623
WQAS543,Model E,85,70,49.86095238095231,0.22,120,240,89.53333333333289,Node 1,False,89.53333333333289
WQAS543,Model E,85,70,49.8164285714285,0.22,120,240,89.67499999999956,Node 1,False,89.67499999999956
WQAS543,Model E,85,70,49.77190476190469,0.22,120,240,89.81666666666622,Node 1,False,89.81666666666622
WQAS543,Model E,85,70,49.727380952380884,0.22,120,240,89.95833333333289,Node 1,False,89.95833333333289
WQAS543,Model E,85,70,49.682857142857074,0.22,120,240,90.09999999999955,Node 1,False,90.09999999999955
WQAS543,Model E,85,70,49.638333333333264,0.22,120,240,90.24166666666622,Node 1,False,90.24166666666622
WQAS543,Model E,85,70,49.593809523809455,0.22,120,240,90.38333333333289,Node 1,False,90.38333333333289
WQAS543,Model E,85,70,49.549285714285645,0.22,120,240,90.52499999999955,Node 1,False,90.52499999999955
WQAS543,Model E,85,70,49.504761904761835,0.22,120,240,90.66666666666622,Node 1,False,90.66666666666622
WQAS543,Model E,85,70,49.460238095238026,0.22,120,240,90.80833333333288,Node 1,False,90.80833333333288
WQAS543,Model E,85,70,49.415714285714216,0.22,120,240,90.94999999999955,Node 1,False,90.94999999999955
WQAS543,Model E,85,70,49.37119047619041,0.22,120,240,91.09166666666621,Node 1,False,91.09166666666621
WQAS543,Model E,85,70,49.3266666666666,0.22,120,240,91.23333333333288,Node 1,False,91.23333333333288
WQAS543,Model E,85,70,49.28214285714279,0.22,120,240,91.37499999999955,Node 1,False,91.37499999999955
WQAS543,Model E,85,70,49.23761904761898,0.22,120,240,91.51666666666621,Node 1,False,91.51666666666621
WQAS543,Model E,85,70,49.19309523809517,0.22,120,240,91.65833333333288,Node 1,False,91.65833333333288
WQAS543,Model E,85,70,49.14857142857136,0.22,120,240,91.79999999999954,Node 1,False,91.79999999999954
WQAS543,Model E,85,70,49.10404761904755,0.22,120,240,91.94166666666621,Node 1,False,91.94166666666621
WQAS543,Model E,85,70,49.05952380952374,0.22,120,240,92.08333333333287,Node 1,False,92.08333333333287
WQAS543,Model E,85,70,49.01499999999993,0.22,120,240,92.22499999999954,Node 1,False,92.22499999999954
WQAS543,Model E,85,70,48.97047619047612,0.22,120,240,92.3666666666662,Node 1,False,92.3666666666662
WQAS543,Model E,85,70,48.92595238095231,0.22,120,240,92.50833333333287,Node 1,False,92.50833333333287
WQAS543,Model E,85,70,48.8814285714285,0.22,120,240,92.64999999999954,Node 1,False,92.64999999999954
WQAS543,Model E,85,70,48.83690476190469,0.22,120,240,92.7916666666662,Node 1,False,92.7916666666662
WQAS543,Model E,85,70,48.79238095238088,0.22,120,240,92.93333333333287,Node 1,False,92.93333333333287
WQAS543,Model E,85,70,48.74785714285707,0.22,120,240,93.07499999999953,Node 1,False,93.07499999999953
WQAS543,Model E,85,70,48.70333333333326,0.22,120,240,93.2166666666662,Node 1,False,93.2166666666662
WQAS543,Model E,85,70,48.65880952380945,0.22,120,240,93.35833333333287,Node 1,False,93.35833333333287
WQAS543,Model E,85,70,48.61428571428564,0.22,120,240,93.49999999999953,Node 1,False,93.49999999999953
WQAS543,Model E,85,70,48.56976190476183,0.22,120,240,93.6416666666662,Node 1,False,93.6416666666662
WQAS543,Model E,85,70,48.525238095238024,0.22,120,240,93.78333333333286,Node 1,False,93.78333333333286
WQAS543,Model E,85,70,48.480714285714214,0.22,120,240,93.92499999999953,Node 1,False,93.92499999999953
WQAS543,Model E,85,70,48.436190476190404,0.22,120,240,94.0666666666662,Node 1,False,94.0666666666662
WQAS543,Model E,85,70,48.391666666666595,0.22,120,240,94.20833333333286,Node 1,False,94.20833333333286
WQAS543,Model E,85,70,48.347142857142785,0.22,120,240,94.34999999999953,Node 1,False,94.34999999999953
WQAS543,Model E,85,70,48.302619047618975,0.22,120,240,94.49166666666619,Node 1,False,94.49166666666619
WQAS543,Model E,85,70,48.258095238095166,0.22,120,240,94.63333333333286,Node 1,False,94.63333333333286
WQAS543,Model E,85,70,48.213571428571356,0.22,120,240,94.77499999999952,Node 1,False,94.77499999999952
WQAS543,Model E,85,70,48.16904761904755,0.22,120,240,94.91666666666619,Node 1,False,94.91666666666619
WQAS543,Model E,85,70,48.12452380952374,0.22,120,240,95.05833333333285,Node 1,False,95.05833333333285
WQAS543,Model E,85,70,48.07999999999993,0.22,120,240,95.19999999999952,Node 1,False,95.19999999999952
WQAS543,Model E,85,70,48.03547619047612,0.22,120,240,95.34166666666619,Node 1,False,95.34166666666619
WQAS543,Model E,85,70,47.99095238095231,0.22,120,240,95.48333333333285,Node 1,False,95.48333333333285
WQAS543,Model E,85,70,47.9464285714285,0.22,120,240,95.62499999999952,Node 1,False,95.62499999999952
WQAS543,Model E,85,70,47.90190476190469,0.22,120,240,95.76666666666618,Node 1,False,95.76666666666618
WQAS543,Model E,85,70,47.85738095238088,0.22,120,240,95.90833333333285,Node 1,False,95.90833333333285
WQAS543,Model E,85,70,47.81285714285707,0.22,120,240,96.04999999999951,Node 1,False,96.04999999999951
WQAS543,Model E,85,70,47.76833333333326,0.22,120,240,96.19166666666618,Node 1,False,96.19166666666618
WQAS543,Model E,85,70,47.72380952380945,0.22,120,240,96.33333333333285,Node 1,False,96.33333333333285
WQAS543,Model E,85,70,47.67928571428564,0.22,120,240,96.47499999999951,Node 1,False,96.47499999999951
WQAS543,Model E,85,70,47.63476190476183,0.22,120,240,96.61666666666618,Node 1,False,96.61666666666618
WQAS543,Model E,85,70,47.59023809523802,0.22,120,240,96.75833333333284,Node 1,False,96.75833333333284
WQAS543,Model E,85,70,47.54571428571421,0.22,120,240,96.89999999999951,Node 1,False,96.89999999999951
WQAS543,Model E,85,70,47.5011904761904,0.22,120,240,97.04166666666617,Node 1,False,97.04166666666617
WQAS543,Model E,85,70,47.45666666666659,0.22,120,240,97.18333333333284,Node 1,False,97.18333333333284
WQAS543,Model E,85,70,47.41214285714278,0.22,120,240,97.3249999999995,Node 1,False,97.3249999999995
WQAS543,Model E,85,70,47.36761904761897,0.22,120,240,97.46666666666617,Node 1,False,97.46666666666617
WQAS543,Model E,85,70,47.32309523809516,0.22,120,240,97.60833333333284,Node 1,False,97.60833333333284
WQAS543,Model E,85,70,47.278571428571354,0.22,120,240,97.7499999999995,Node 1,False,97.7499999999995
WQAS543,Model E,85,70,47.234047619047544,0.22,120,240,97.89166666666617,Node 1,False,97.89166666666617
WQAS543,Model E,85,70,47.189523809523735,0.22,120,240,98.03333333333283,Node 1,False,98.03333333333283
WQAS543,Model E,85,70,47.144999999999925,0.22,120,240,98.1749999999995,Node 1,False,98.1749999999995
WQAS543,Model E,85,70,47.100476190476115,0.22,120,240,98.31666666666617,Node 1,False,98.31666666666617
WQAS543,Model E,85,70,47.055952380952306,0.22,120,240,98.45833333333283,Node 1,False,98.45833333333283
WQAS543,Model E,85,70,47.011428571428496,0.22,120,240,98.5999999999995,Node 1,False,98.5999999999995
WQAS543,Model E,85,70,46.966904761904686,0.22,120,240,98.74166666666616,Node 1,False,98.74166666666616
WQAS543,Model E,85,70,46.92238095238088,0.22,120,240,98.88333333333283,Node 1,False,98.88333333333283
WQAS543,Model E,85,70,46.87785714285707,0.22,120,240,99.0249999999995,Node 1,False,99.0249999999995
WQAS543,Model E,85,70,46.83333333333326,0.22,120,240,99.16666666666616,Node 1,False,99.16666666666616
WQAS543,Model E,85,70,46.78880952380945,0.22,120,240,99.30833333333283,Node 1,False,99.30833333333283
WQAS543,Model E,85,70,46.74428571428564,0.22,120,240,99.44999999999949,Node 1,False,99.44999999999949
WQAS543,Model E,85,70,46.69976190476183,0.22,120,240,99.59166666666616,Node 1,False,99.59166666666616
WQAS543,Model E,85,70,46.65523809523802,0.22,120,240,99.73333333333282,Node 1,False,99.73333333333282
WQAS543,Model E,85,70,46.61071428571421,0.22,120,240,99.87499999999949,Node 1,False,99.87499999999949
WQAS543,Model E,85,70,46.5661904761904,0.22,120,240,100.01666666666615,Node 1,False,100.01666666666615
WQAS543,Model E,85,70,46.52166666666659,0.22,120,240,100.15833333333282,Node 1,False,100.15833333333282
WQAS543,Model E,85,70,46.47714285714278,0.22,120,240,100.29999999999949,Node 1,False,100.29999999999949
WQAS543,Model E,85,70,46.43261904761897,0.22,120,240,100.44166666666615,Node 1,False,100.44166666666615
WQAS543,Model E,85,70,46.38809523809516,0.22,120,240,100.58333333333282,Node 1,False,100.58333333333282
WQAS543,Model E,85,70,46.34357142857135,0.22,120,240,100.72499999999948,Node 1,False,100.72499999999948
WQAS543,Model E,85,70,46.29904761904754,0.22,120,240,100.86666666666615,Node 1,False,100.86666666666615
WQAS543,Model E,85,70,46.25452380952373,0.22,120,240,101.00833333333281,Node 1,False,101.00833333333281
WQAS543,Model E,85,70,46.20999999999992,0.22,120,240,101.14999999999948,Node 1,False,101.14999999999948
WQAS543,Model E,85,70,46.16547619047611,0.22,120,240,101.29166666666615,Node 1,False,101.29166666666615
WQAS543,Model E,85,70,46.1209523809523,0.22,120,240,101.43333333333281,Node 1,False,101.43333333333281
WQAS543,Model E,85,70,46.076428571428494,0.22,120,240,101.57499999999948,Node 1,False,101.57499999999948
WQAS543,Model E,85,70,46.031904761904684,0.22,120,240,101.71666666666614,Node 1,False,101.71666666666614
WQAS543,Model E,85,70,45.987380952380875,0.22,120,240,101.85833333333281,Node 1,False,101.85833333333281
WQAS543,Model E,85,70,45.942857142857065,0.22,120,240,101.99999999999947,Node 1,False,101.99999999999947
WQAS543,Model E,85,70,45.898333333333255,0.22,120,240,102.14166666666614,Node 1,False,102.14166666666614
WQAS543,Model E,85,70,45.853809523809446,0.22,120,240,102.2833333333328,Node 1,False,102.2833333333328
WQAS543,Model E,85,70,45.809285714285636,0.22,120,240,102.42499999999947,Node 1,False,102.42499999999947
WQAS543,Model E,85,70,45.764761904761826,0.22,120,240,102.56666666666614,Node 1,False,102.56666666666614
WQAS543,Model E,85,70,45.72023809523802,0.22,120,240,102.7083333333328,Node 1,False,102.7083333333328
WQAS543,Model E,85,70,45.67571428571421,0.22,120,240,102.84999999999947,Node 1,False,102.84999999999947
WQAS543,Model E,85,70,45.6311904761904,0.22,120,240,102.99166666666613,Node 1,False,102.99166666666613
WQAS543,Model E,85,70,45.58666666666659,0.22,120,240,103.1333333333328,Node 1,False,103.1333333333328
WQAS543,Model E,85,70,45.54214285714278,0.22,120,240,103.27499999999947,Node 1,False,103.27499999999947
WQAS543,Model E,85,70,45.49761904761897,0.22,120,240,103.41666666666613,Node 1,False,103.41666666666613
WQAS543,Model E,85,70,45.45309523809516,0.22,120,240,103.5583333333328,Node 1,False,103.5583333333328
WQAS543,Model E,85,70,45.40857142857135,0.22,120,240,103.69999999999946,Node 1,False,103.69999999999946
WQAS543,Model E,85,70,45.36404761904754,0.22,120,240,103.84166666666613,Node 1,False,103.84166666666613
WQAS543,Model E,85,70,45.31952380952373,0.22,120,240,103.9833333333328,Node 1,False,103.9833333333328
WQAS543,Model E,85,70,45.27499999999992,0.22,120,240,104.12499999999946,Node 1,False,104.12499999999946
WQAS543,Model E,85,70,45.23047619047611,0.22,120,240,104.26666666666613,Node 1,False,104.26666666666613
WQAS543,Model E,85,70,45.1859523809523,0.22,120,240,104.40833333333279,Node 1,False,104.40833333333279
WQAS543,Model E,85,70,45.14142857142849,0.22,120,240,104.54999999999946,Node 1,False,104.54999999999946
WQAS543,Model E,85,70,45.09690476190468,0.22,120,240,104.69166666666612,Node 1,False,104.69166666666612
WQAS543,Model E,85,70,45.05238095238087,0.22,120,240,104.83333333333279,Node 1,False,104.83333333333279
WQAS543,Model E,85,70,45.00785714285706,0.22,120,240,104.97499999999945,Node 1,False,104.97499999999945
WQAS543,Model E,85,70,44.96333333333325,0.22,120,240,105.11666666666612,Node 1,False,105.11666666666612
WQAS543,Model E,85,70,44.91880952380944,0.22,120,240,105.25833333333279,Node 1,False,105.25833333333279
WQAS543,Model E,85,70,44.874285714285634,0.22,120,240,105.39999999999945,Node 1,False,105.39999999999945
WQAS543,Model E,85,70,44.829761904761824,0.22,120,240,105.54166666666612,Node 1,False,105.54166666666612
WQAS543,Model E,85,70,44.785238095238014,0.22,120,240,105.68333333333278,Node 1,False,105.68333333333278
WQAS543,Model E,85,70,44.740714285714205,0.22,120,240,105.82499999999945,Node 1,False,105.82499999999945
WQAS543,Model E,85,70,44.696190476190395,0.22,120,240,105.96666666666611,Node 1,False,105.96666666666611
WQAS543,Model E,85,70,44.651666666666586,0.22,120,240,106.10833333333278,Node 1,False,106.10833333333278
WQAS543,Model E,85,70,44.607142857142776,0.22,120,240,106.24999999999945,Node 1,False,106.24999999999945
WQAS543,Model E,85,70,44.562619047618966,0.22,120,240,106.39166666666611,Node 1,False,106.39166666666611
WQAS543,Model E,85,70,44.51809523809516,0.22,120,240,106.53333333333278,Node 1,False,106.53333333333278
WQAS543,Model E,85,70,44.47357142857135,0.22,120,240,106.67499999999944,Node 1,False,106.67499999999944
WQAS543,Model E,85,70,44.42904761904754,0.22,120,240,106.81666666666611,Node 1,False,106.81666666666611
WQAS543,Model E,85,70,44.38452380952373,0.22,120,240,106.95833333333277,Node 1,False,106.95833333333277
WQAS543,Model E,85,70,44.33999999999992,0.22,120,240,107.09999999999944,Node 1,False,107.09999999999944
WQAS543,Model E,85,70,44.29547619047611,0.22,120,240,107.2416666666661,Node 1,False,107.2416666666661
WQAS543,Model E,85,70,44.2509523809523,0.22,120,240,107.38333333333277,Node 1,False,107.38333333333277
WQAS543,Model E,85,70,44.20642857142849,0.22,120,240,107.52499999999944,Node 1,False,107.52499999999944
WQAS543,Model E,85,70,44.16190476190468,0.22,120,240,107.6666666666661,Node 1,False,107.6666666666661
WQAS543,Model E,85,70,44.11738095238087,0.22,120,240,107.80833333333277,Node 1,False,107.80833333333277
WQAS543,Model E,85,70,44.07285714285706,0.22,120,240,107.94999999999943,Node 1,False,107.94999999999943
WQAS543,Model E,85,70,44.02833333333325,0.22,120,240,108.0916666666661,Node 1,False,108.0916666666661
WQAS543,Model E,85,70,43.98380952380944,0.22,120,240,108.23333333333277,Node 1,False,108.23333333333277
WQAS543,Model E,85,70,43.93928571428563,0.22,120,240,108.37499999999943,Node 1,False,108.37499999999943
WQAS543,Model E,85,70,43.89476190476182,0.22,120,240,108.5166666666661,Node 1,False,108.5166666666661
WQAS543,Model E,85,70,43.85023809523801,0.22,120,240,108.65833333333276,Node 1,False,108.65833333333276
WQAS543,Model E,85,70,43.8057142857142,0.22,120,240,108.79999999999943,Node 1,False,108.79999999999943
WQAS543,Model E,85,70,43.76119047619039,0.22,120,240,108.9416666666661,Node 1,False,108.9416666666661
WQAS543,Model E,85,70,43.71666666666658,0.22,120,240,109.08333333333276,Node 1,False,109.08333333333276
WQAS543,Model E,85,70,43.672142857142774,0.22,120,240,109.22499999999943,Node 1,False,109.22499999999943
WQAS543,Model E,85,70,43.627619047618964,0.22,120,240,109.36666666666609,Node 1,False,109.36666666666609
WQAS543,Model E,85,70,43.583095238095154,0.22,120,240,109.50833333333276,Node 1,False,109.50833333333276
WQAS543,Model E,85,70,43.538571428571345,0.22,120,240,109.64999999999942,Node 1,False,109.64999999999942
WQAS543,Model E,85,70,43.494047619047535,0.22,120,240,109.79166666666609,Node 1,False,109.79166666666609
WQAS543,Model E,85,70,43.449523809523726,0.22,120,240,109.93333333333275,Node 1,False,109.93333333333275
WQAS543,Model E,85,70,43.404999999999916,0.22,120,240,110.07499999999942,Node 1,False,110.07499999999942
WQAS543,Model E,85,70,43.360476190476106,0.22,120,240,110.21666666666609,Node 1,False,110.21666666666609
WQAS543,Model E,85,70,43.3159523809523,0.22,120,240,110.35833333333275,Node 1,False,110.35833333333275
WQAS543,Model E,85,70,43.27142857142849,0.22,120,240,110.49999999999942,Node 1,False,110.49999999999942
WQAS543,Model E,85,70,43.22690476190468,0.22,120,240,110.64166666666608,Node 1,False,110.64166666666608
WQAS543,Model E,85,70,43.18238095238087,0.22,120,240,110.78333333333275,Node 1,False,110.78333333333275
WQAS543,Model E,85,70,43.13785714285706,0.22,120,240,110.92499999999941,Node 1,False,110.92499999999941
WQAS543,Model E,85,70,43.09333333333325,0.22,120,240,111.06666666666608,Node 1,False,111.06666666666608
WQAS543,Model E,85,70,43.04880952380944,0.22,120,240,111.20833333333275,Node 1,False,111.20833333333275
WQAS543,Model E,85,70,43.00428571428563,0.22,120,240,111.34999999999941,Node 1,False,111.34999999999941
WQAS543,Model E,85,70,42.95976190476182,0.22,120,240,111.49166666666608,Node 1,False,111.49166666666608
WQAS543,Model E,85,70,42.91523809523801,0.22,120,240,111.63333333333274,Node 1,False,111.63333333333274
WQAS543,Model E,85,70,42.8707142857142,0.22,120,240,111.77499999999941,Node 1,False,111.77499999999941
WQAS543,Model E,85,70,42.82619047619039,0.22,120,240,111.91666666666607,Node 1,False,111.91666666666607
WQAS543,Model E,85,70,42.78166666666658,0.22,120,240,112.05833333333274,Node 1,False,112.05833333333274
WQAS543,Model E,85,70,42.73714285714277,0.22,120,240,112.1999999999994,Node 1,False,112.1999999999994
WQAS543,Model E,85,70,42.69261904761896,0.22,120,240,112.34166666666607,Node 1,False,112.34166666666607
WQAS543,Model E,85,70,42.64809523809515,0.22,120,240,112.48333333333274,Node 1,False,112.48333333333274
WQAS543,Model E,85,70,42.60357142857134,0.22,120,240,112.6249999999994,Node 1,False,112.6249999999994
WQAS543,Model E,85,70,42.55904761904753,0.22,120,240,112.76666666666607,Node 1,False,112.76666666666607
WQAS543,Model E,85,70,42.51452380952372,0.22,120,240,112.90833333333273,Node 1,False,112.90833333333273
WQAS543,Model E,85,70,42.469999999999914,0.22,120,240,113.0499999999994,Node 1,False,113.0499999999994
WQAS543,Model E,85,70,42.425476190476104,0.22,120,240,113.19166666666607,Node 1,False,113.19166666666607
WQAS543,Model E,85,70,42.380952380952294,0.22,120,240,113.33333333333273,Node 1,False,113.33333333333273
WQAS543,Model E,85,70,42.336428571428485,0.22,120,240,113.4749999999994,Node 1,False,113.4749999999994
WQAS543,Model E,85,70,42.291904761904675,0.22,120,240,113.61666666666606,Node 1,False,113.61666666666606
WQAS543,Model E,85,70,42.247380952380865,0.22,120,240,113.75833333333273,Node 1,False,113.75833333333273
WQAS543,Model E,85,70,42.202857142857056,0.22,120,240,113.8999999999994,Node 1,False,113.8999999999994
WQAS543,Model E,85,70,42.158333333333246,0.22,120,240,114.04166666666606,Node 1,False,114.04166666666606
WQAS543,Model E,85,70,42.11380952380944,0.22,120,240,114.18333333333273,Node 1,False,114.18333333333273
WQAS543,Model E,85,70,42.06928571428563,0.22,120,240,114.32499999999939,Node 1,False,114.32499999999939
WQAS543,Model E,85,70,42.02476190476182,0.22,120,240,114.46666666666606,Node 1,False,114.46666666666606
WQAS543,Model E,85,70,41.98023809523801,0.22,120,240,114.60833333333272,Node 1,False,114.60833333333272
WQAS543,Model E,85,70,41.9357142857142,0.22,120,240,114.74999999999939,Node 1,False,114.74999999999939
WQAS543,Model E,85,70,41.89119047619039,0.22,120,240,114.89166666666605,Node 1,False,114.89166666666605
WQAS543,Model E,85,70,41.84666666666658,0.22,120,240,115.03333333333272,Node 1,False,115.03333333333272
WQAS543,Model E,85,70,41.80214285714277,0.22,120,240,115.17499999999939,Node 1,False,115.17499999999939
WQAS543,Model E,85,70,41.75761904761896,0.22,120,240,115.31666666666605,Node 1,False,115.31666666666605
WQAS543,Model E,85,70,41.71309523809515,0.22,120,240,115.45833333333272,Node 1,False,115.45833333333272
WQAS543,Model E,85,70,41.66857142857134,0.22,120,240,115.59999999999938,Node 1,False,115.59999999999938
WQAS543,Model E,85,70,41.62404761904753,0.22,120,240,115.74166666666605,Node 1,False,115.74166666666605
WQAS543,Model E,85,70,41.57952380952372,0.22,120,240,115.88333333333271,Node 1,False,115.88333333333271
WQAS543,Model E,85,70,41.53499999999991,0.22,120,240,116.02499999999938,Node 1,False,116.02499999999938
